text,label,category
"Hurmatli mijoz, Asakabank orqali 1 850 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
B-roker Be.kzod si zga signal- beryapti: hoz iroq kirsangiz 12 000 000 so'm sarmoyangi.z 1 haftada ik.kilanadi. Batafsil: sov-ga-yangiyil.click,phishing,kripto_investitsiya_obfuskatsiya
"Agrobank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 26% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Bolalar bog'chasidan xabar: ertaga ota-onalar yig'ilishi bo'ladi, soat 15:00da.",safe,xavfsiz
Sizni maxsus VIP investitsiya guruhimizga taklif qilamiz. Har kuni 15% daromad kafolatlanadi! Ro'yxatdan o'tish: sovga-yangiyil.click,phishing,kripto_investitsiya
Broker Aziz sizga signal beryapti: hoziroq kirsangiz 8 300 000 so'm sarmoyangiz 1 haftada ikkilanadi. Batafsil: sovga-yangiyil.click,phishing,kripto_investitsiya
"VIDEO: Taniqli shaxs nomidan tarqatilgan xabar — 'Bu loyiha orqali har kim 1 850 000 so'm ishlab topishi mumkin', batafsil: uz-compensation.info",phishing,mashhur_shaxs_deepfake
"Dilnoza, doktor ertaga 9:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Bugun soat 19:00da video-qo'ng'iroq qilamizmi, Otabek? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Hurmatli mijoz, Xalq banki orqali 1 850 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Hurmatli fuqaro, sizning oilangiz tekshirishdan o'tdi va 3 000 000 so'mgacha davlat yordami olishga haqli. Ariza: gov-uz-yordam.com",phishing,davlat_kompensatsiya
"Asakabank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 18% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Aziz, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
"Hurmatli soliq to'lovchi, sizda 27 500 000 so'm miqdorida haddan tashqari to'lov aniqlandi. Qaytarish uchun bank karta ma'lumotlarini SMS orqali yuboring.",phishing,soliq_idorasi
"Diqqat! Bemorning ahvoli og'ir, tezkor operatsiya kerak, ijtimoiy tarmoqlarda tarqating va yordam bering, karta: sovga-yangiyil.click",phishing,xayriya_firibgarligi
"Kapitalbank operatori bilan gaplashib, yangi karta buyurtma qildim, ertaga filialdan olib ketaman, hech qanday kod yubormadim.",safe,xavfsiz
"Kuz fasli keldi, ob-havo sovib bormoqda, issiqroq kiyinib chiqing.",safe,xavfsiz
"DIQQAT abonent! Kommunal xizmatlar bo'yicha qarzingiz 12 000 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq to'lang: telegram-support-uz.net",phishing,kommunal_tolov
Tabriklaymiz! Sizga Yangi yil sovg'asi yuborildi 🎁 Ochish uchun ilovani yuklab oling: click-uz-bonus.xyz,phishing,sovga_havola
Tabriklaymiz! Sizga Yan gi yil sovg 'asi yubori.ldi 🎁 Oc hi.sh uchu n il.ovani yuklab oling: gov-uz-yordam.com,phishing,sovga_havola_obfuskatsiya
"Tanishlarim orqali eltilgan mashinalarni bojxonasiz arzon sotib beraman, band qilish uchun 12 000 000 so'm oldindan to'lang.",phishing,arzon_avtomobil_firibgarligi
"OSON ilovasi orqali kommunal to'lovlarni amalga oshiraman, ilova rasmiy va ishonchli.",safe,xavfsiz
"Xalq banki sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 22% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Elektr energiyasi bo'yicha 5 400 000 so'm qarzingiz bor, 2 soat ichida to'lamasangiz svet o'chiriladi, to'lov: sovga-yangiyil.click",phishing,kommunal_tolov
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Jasur.",safe,xavfsiz
"Diqqat! Pensiya jamg'armasidan xabar: hisobingizda xatolik topildi, tuzatish uchun kartangiz ma'lumotlarini qayta kiriting: gov-uz-yordam.com",phishing,pensiya_ijtimoiy_fond
Azizni 'Yilning eng yaxshi onasi' tanlovida g'olib qilish uchun ovoz bering! Havola: click-uz-bonus.xyz — Telegram orqali kirish talab qilinadi.,phishing,soxta_tanlov
"Gaz ta'minoti xizmati: hisobingizda qarzdorlik aniqlandi, bugun kechgacha to'lamasangiz gaz uzib qo'yiladi, karta orqali to'lang: telegram-support-uz.net",phishing,kommunal_tolov
"Otabek, sizga yuborilgan shartnomani ko'rib chiqib, imzo qo'yib qaytaring.",safe,xavfsiz
"Universitetda ertangi imtihon 18:00da 108-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
Gulnorani 'Yilning eng yaxshi onasi' tanlovida g'olib qilish uchun ovoz bering! Havola: uz-compensation.info — Telegram orqali kirish talab qilinadi.,phishing,soxta_tanlov
"ofisda xonangizni band qildik, check-in vaqti 10:30.",safe,xavfsiz
"Universitetda ertangi imtihon 18:00da 214-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"Jasur, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 8 300 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
"Assalomu alaykum, buyurtmangiz universitet filialidan olib ketishga tayyor, 10:30gacha kutamiz.",safe,xavfsiz
"Bugun ob-havo ochiq, harorat +30 daraja. Kechqurun sayrga chiqsak bo'ladimi, Nodira?",safe,xavfsiz
"Gaz hisobini plastik karta orqali Agrobank ilovasida to'ladim, tasdiqlash SMSi keldi.",safe,xavfsiz
"Assalomu alaykum, bugungi yig'ilish 10:30ga ko'chirildi, sport zalida bo'lib o'tadi.",safe,xavfsiz
"Gulnora do'stimga qarz berdim, u telefon orqali so'radi, lekin avval video-qo'ng'iroqda gaplashib tasdiqladim.",safe,xavfsiz
Assalomu alaykum! Men davlat rahbariman va barcha fuqarolarga yordam dasturini boshladim. Ro'yxatdan o'tish uchun: uz-compensation.info (video/audio soxtalashtirilgan),phishing,mashhur_shaxs_deepfake
"Salom, bu men, Jasur, eski raqamim ishlamayapti shu raqamdan yozyapman. Bir amallab 8 300 000 so'm qarz bera olasanmi, ertaga qaytaraman, mana karta raqamim.",phishing,soxta_tanish_qarz
"Diqqat, ish beruvchi sifatida sizni intervyuga taklif qilamiz, iltimos rezyumeningizni yana bir bor yuboring, Jasur.",safe,xavfsiz
"E'loningizni ko'rdim, tovaringizni sotib olaman, lekin Toshkentda emasman. Yetkazib berish firmasi orqali to'layman, avval avtorizatsiyadan o'tish uchun kichik summa o'tkazing: uz-compensation.info",phishing,olx_sotuvchi_firibgarligi
"Gaz ta'minoti xizmati: hisobingizda qarzdorlik aniqlandi, bugun kechgacha to'lamasangiz gaz uzib qo'yiladi, karta orqali to'lang: click-uz-bonus.xyz",phishing,kommunal_tolov
"Kapitalbank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 20% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Hurmatli mijoz, Agrobank orqali 1 850 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Aziz, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 50 000 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
Feruzani 'Yilning eng yaxshi onasi' tanlovida g'olib qilish uchun ovoz bering! Havola: hamyon-uz.top — Telegram orqali kirish talab qilinadi.,phishing,soxta_tanlov
"Nodira, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
"Soliq deklaratsiyasini rasmiy soliq.uz sayti orqali muddatida topshirdim, hammasi tartibda.",safe,xavfsiz
"Aziz, dorixonadan retsept asosida dori oldim, ertaga sizga olib kelaman.",safe,xavfsiz
"Foydali ilova: pul tejash kalkulyatori, yuklab oling (.apk fayl): telegram-support-uz.net, do'stlaringizga ham ulashing.",phishing,apk_virus
"Otabek, doktor ertaga 14:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Assalomu alaykum, Feruza! Sizga davlat tomonidan yangi ijtimoiy kompensatsiya dasturi doirasida 50 000 000 so'm ajratildi. Tasdiqlash uchun havolaga o'ting: gov-uz-yordam.com",phishing,davlat_kompensatsiya
"Bugungi mashg'ulot ofisda 10:30da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Hurmatli mijoz, sizning hisobingizda shubhali tranzaksiya aniqlandi. Kartani faollashtirish uchun ma'lumotlarni tasdiqlang: hamyon-uz.top",phishing,bank_karta_bloklash
"Hurmatli mijoz, Agrobank orqali 8 300 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"S@lom, men xorijl1k biznesmenman, seng@ muh@bbatim tuf@yl1 katt@ miqd0rd@ pul va mer0s qoldirmoqch1man, faqat ra$miylasht1ri$h x@raj@tl@r1n1 top.",phishing,sevgi_meros_firibgarligi_obfuskatsiya
"Assalomu alaykum, bugungi yig'ilish 14:00ga ko'chirildi, sport zalida bo'lib o'tadi.",safe,xavfsiz
Assalomu alaykum! Men davlat rahbariman va barcha fuqarolarga yordam dasturini boshladim. Ro'yxatdan o'tish uchun: hamyon-uz.top (video/audio soxtalashtirilgan),phishing,mashhur_shaxs_deepfake
"Suv ta'minoti korxonasi: to'lov muddati o'tib ketdi, jarima qo'shilishidan oldin ushbu havola orqali to'lang va karta ma'lumotlaringizni tasdiqlang: click-uz-bonus.xyz",phishing,kommunal_tolov
"Aziz, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
"Shaxzod, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
"Malika, doktor ertaga 18:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Hurmatli mijoz, Kapitalbank orqali 12 000 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
Tanlovda qatnashing va g'olib bo'ling! 'Eng yaxshi bobo' nominatsiyasiga ovoz berish uchun shu yerga bosing: gov-uz-yordam.com,phishing,soxta_tanlov
"Otabek, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
Diqqat foydalanuvchi! Sizning akkauntingiz ikkinchi qurilmadan ochilishga urinilmoqda. Buni bekor qilish uchun tasdiqlash kodini kiriting: uz-compensation.info,phishing,telegram_block
"Bugungi mashg'ulot sport zalida 18:00da boshlanadi, kechikmang iltimos.",safe,xavfsiz
Sizning nomzodingiz g'olib bo'lish arafasida! Ovoz berish uchun Telegram akkauntingiz orqali tasdiqdan o'ting: uz-compensation.info,phishing,soxta_tanlov
Sizning nomzodingiz g'olib bo'lish arafasida! Ovoz berish uchun Telegram akkauntingiz orqali tasdiqdan o'ting: hamyon-uz.top,phishing,soxta_tanlov
"Rieltor bilan uyni ko'rib chiqdik, narxni kelishib, keyin shartnoma imzoladik, hech qanday oldindan to'lov bo'lmadi.",safe,xavfsiz
"Yetkazib berish xizmati: sizning nomingizga posilka keldi, lekin manzil noto'g'ri. Tasdiqlash uchun ma'lumotlarni kiriting: uz-compensation.info",phishing,sovga_havola
